step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
1330.0,-0.8950731098744603,21,1001.0,216083.5853095768,0.10492689012553971
1335.0,-0.8868331829640312,26,941.0,231321.94832523455,0.1131668170359687
1340.0,-0.8934024826275089,28,995.0,228764.55293969114,0.10659751737249114
1345.0,-0.9012797237441204,27,997.0,228408.54389061723,0.09872027625587966
1350.0,-0.8882818146779023,27,973.0,228531.95410788644,0.11171818532209761
1355.0,-0.8944499440071438,25,1044.0,238040.97237036325,0.10555005599285616
1360.0,-0.8895676099262599,22,1011.0,220027.69783315712,0.11043239007374005
1365.0,-0.8885381721305528,25,944.0,219504.69999611884,0.11146182786944724
1370.0,-0.8975778177381567,22,1000.0,215789.78995184618,0.10242218226184334
1375.0,-0.9079341501756604,25,996.0,232740.42770600354,0.09206584982433966
1380.0,-0.8946225400107699,26,953.0,238353.4564052488,0.10537745998923008
1385.0,-0.9028975660032377,26,1004.0,234667.496520555,0.09710243399676238
1390.0,-0.9003809629811399,26,994.0,224190.74069723778,0.09961903701886013
1395.0,-0.897585546333292,29,958.0,227996.89540880529,0.10241445366670802
1400.0,-0.8958682771739286,26,1017.0,227831.4910686015,0.10413172282607136
1405.0,-0.89549947117272,21,1004.0,225683.8924987866,0.10450052882728005
1410.0,-0.9052960163133913,32,975.0,240597.5033477002,0.09470398368660875
1415.0,-0.8980355416168635,24,1052.0,235610.53387511038,0.10196445838313649
1420.0,-0.908086177917699,22,1005.0,221294.43879150203,0.091913822082301
1425.0,-0.9043703484021393,26,975.0,226032.8493850249,0.09562965159786078
1430.0,-0.904996123258304,28,1027.0,231907.8109845005,0.09500387674169594
1435.0,-0.9094536640758231,23,988.0,227755.13827320177,0.09054633592417688
1440.0,-0.9003767152137412,22,982.0,233448.47728208732,0.09962328478625883
1445.0,-0.9052949719294077,26,1007.0,217042.89186774602,0.09470502807059228
1450.0,-0.9023427977128011,23,946.0,230787.38824740867,0.09765720228719886
1455.0,-0.8974956207223769,26,903.0,240172.7497141688,0.10250437927762314
1460.0,-0.8998233766190196,24,975.0,219739.96791431046,0.10017662338098046
1465.0,-0.8951946298427598,23,980.0,228687.28214740581,0.10480537015724017
1470.0,-0.9029016900625493,29,951.0,226875.8329245451,0.09709830993745071
1475.0,-0.9107299078118314,26,1010.0,250077.18744660192,0.0892700921881686
1480.0,-0.9003474229444476,23,946.0,226569.24422186802,0.09965257705555243
1485.0,-0.9021833879283443,28,959.0,229351.66713751177,0.09781661207165576
